precio,tcons,recamaras,tterreno,numban,condicion
260000,676.6560000000001,6,2681.3256,2,3
429000,737.616,3,15218.0544,2.5,3
460000,679.7040000000001,4,16149.218400000002,3,3
968000,1100.328,6,5358.384,2.75,5
266500,573.024,4,2326.2336,1.75,4
730000,719.3280000000001,4,1828.8000000000002,2,5
603500,1237.488,4,2966.9232,2.5,3
215000,216.40800000000002,2,2194.56,1,3
460000,332.232,2,1219.2,1.5,3
728050,707.1360000000001,3,2065.02,2.5,3
455000,746.76,4,6400.8,2.25,4
290000,350.52000000000004,3,2482.596,1,4
690000,295.656,2,1389.8880000000001,1,4
270000,469.392,3,4107.18,1.5,4
550000,725.4240000000001,3,5471.16,2,4
590000,886.9680000000001,4,3246.1200000000003,2.75,3
215000,435.86400000000003,3,4084.0152000000003,1.75,4
394950,332.232,3,2346.96,2.5,4
420000,323.088,2,1274.6736,1.75,3
230000,396.24,3,4267.2,1,4
500000,655.32,3,1219.2,1.5,3
290000,856.488,6,3418.0272,4.5,3
610000,886.9680000000001,3,3743.8584,2.5,3
575000,533.4,2,6007.3032,1.5,4
220000,505.968,4,3555.1872000000003,1.75,3
600000,472.44,2,2366.4672,1.75,4
305000,694.9440000000001,4,1158.24,2.5,3
344000,649.224,5,2563.9776,2,3
902000,987.552,3,2194.56,2.75,3
630000,774.192,4,1440.7896,2.5,3
665000,548.64,3,2438.4,1.75,3
279000,621.792,4,2461.5648,2.5,3
460000,515.1120000000001,3,1563.9288000000001,2.5,3
715000,880.8720000000001,3,2141.8296,2.5,3
319000,292.608,3,2607.8688,1,3
495000,509.016,2,4479.036,1,5
353900,475.488,3,1755.6480000000001,1.75,5
760000,1213.104,4,86964.92640000001,2.75,3
408000,813.816,3,1463.04,2.75,3
277500,554.736,3,5974.689600000001,2.25,4
370000,737.616,4,12101.7792,2.75,3
289000,481.584,3,2971.8,1.75,5
370000,786.384,4,1679.7528,3,3
250000,371.856,4,1493.52,1.5,3
560000,829.056,4,2307.3360000000002,3,3
559950,746.76,5,2497.2264,3.5,3
485000,624.84,4,2716.6824,1.75,3
1284000,1536.192,5,2885.2368,4.25,3
510000,1036.3200000000002,5,1371.2952,3.25,3
335000,301.752,3,1924.8120000000001,1,3
460500,661.416,4,2296.0584,2.5,3
575000,694.9440000000001,4,2892.8568,2.5,4
430000,560.832,2,4533.595200000001,1.75,3
490000,633.984,3,3667.3536000000004,2.5,3
565000,454.15200000000004,3,1524,1.75,3
704000,347.47200000000004,3,1865.3760000000002,1,3
530000,551.688,5,1478.28,2,3
268000,731.52,5,1391.1072000000001,2.5,3
410000,765.048,4,1602.6384,2.5,3
409000,984.504,4,3856.0248,2.75,4
665000,807.72,4,2483.8152,2.25,4
380000,347.47200000000004,2,22900.2336,1,3
645000,691.8960000000001,3,1274.6736,1,4
288000,362.71200000000005,3,2304.288,1,5
430236,1049.7312,4,1574.5968,3.25,3
812000,600.456,3,1042.416,2,5
263000,381,3,2304.288,1,3
500000,606.552,3,19915.632,2,3
493000,630.936,4,1301.496,2.5,3
340000,920.4960000000001,4,2667,2.5,3
825000,1261.872,5,2063.496,3.5,3
450000,441.96000000000004,2,777.24,1.5,3
498000,701.0400000000001,4,6841.236000000001,2.5,4
1500000,1118.616,6,1206.7032000000002,3.5,3
324950,658.368,4,1463.04,2,4
490000,268.224,2,1944.624,1,3
532500,676.6560000000001,4,7239,2,3
520000,749.808,3,16728.948,2.5,4
339000,329.184,3,2468.88,1,4
665000,591.312,3,1773.9360000000001,2,5
205000,527.304,5,1584.96,1.75,4
291000,475.488,3,2983.3824,1.75,3
372500,484.632,4,3207.4104,1.75,4
259000,402.336,3,2628.9,1,4
635000,838.2,4,1883.664,2.25,4
415000,579.12,5,3116.8848000000003,1.5,3
175000,204.216,2,724.8144000000001,1,3
285000,237.744,2,1524,1,4
483300,368.808,4,3383.28,2,4
513000,615.696,4,2154.936,2.75,5
605500,862.5840000000001,3,1992.1728,2.5,3
439500,624.84,3,12192.914400000001,2.5,4
320000,694.9440000000001,3,2260.7016000000003,2.5,3
314900,822.96,4,8251.545600000001,1.75,3
279000,496.824,3,2423.1600000000003,2.5,3
307150,451.10400000000004,3,2058.0096000000003,1.5,4
550000,512.0640000000001,3,1463.04,1.75,4
685000,813.816,5,4405.884,2.5,5
600000,856.488,4,5387.0352,2.75,4
230000,463.29600000000005,4,2682.2400000000002,1.5,4
442000,603.504,3,12171.2736,2.5,3
399000,591.312,3,4968.240000000001,2,3
869900,838.2,6,1341.1200000000001,4.5,3
925000,1234.44,5,4113.276,3.5,4
752888,737.616,3,2743.2000000000003,2.5,4
477000,420.624,4,2377.44,1.5,3
718000,630.936,3,2194.56,2.5,3
950000,908.3040000000001,4,13542.568800000001,3,2
710000,368.808,2,1828.8000000000002,1,4
585000,710.1840000000001,4,13978.128,2.5,3
250000,365.76,2,1759.6104,1.5,3
870000,896.1120000000001,4,2166.5184,3,3
870000,1100.328,4,3904.7928,4,3
340000,368.808,3,2936.748,1.75,4
575000,524.256,3,1815.3888000000002,1.75,3
489950,755.904,3,3293.0592,1.75,3
755000,947.928,4,2112.264,2.5,3
542950,630.936,3,12121.2864,2.5,3
398651,807.72,4,1255.776,2.5,3
500000,341.37600000000003,2,981.456,1,4
192500,143.256,1,19427.0376,1,5
374950,377.952,2,357.22560000000004,2.25,3
352000,231.64800000000002,2,10302.5448,0.75,4
618000,975.36,3,3865.4736000000003,2.75,3
257000,425.8056,3,5486.400000000001,1.75,3
230000,460.24800000000005,3,1040.2824,2,3
465000,780.288,3,35715.2448,2.25,4
525000,435.86400000000003,4,1944.624,1.5,4
370000,533.4,3,2793.7968,2.75,4
554000,249.936,2,1127.76,1,5
1730000,1353.3120000000001,4,6299.606400000001,3.5,5
225000,335.28000000000003,3,1584.96,2,3
385000,545.592,4,749.808,3.25,4
1250000,902.2080000000001,4,6169.152,2.5,4
236000,396.24,3,2735.8848000000003,1.75,3
260000,414.528,4,2346.96,1.75,4
738000,798.576,3,2777.3376000000003,2.5,3
790000,749.808,4,3066.5928000000004,1.75,3
365000,463.29600000000005,3,2596.5912000000003,1.5,3
547000,670.5600000000001,5,31466.637600000002,3,3
240000,457.20000000000005,3,3246.7296,2.5,4
484000,743.712,4,5099.304,1.75,3
275000,646.176,4,2058.6192,2.5,3
426500,640.08,4,26952.2448,2.75,3
565000,384.048,3,1243.584,1,4
394999,527.304,3,2377.44,1.5,3
340000,374.904,4,2534.7168,1,3
249950,493.776,4,3209.5440000000003,1.75,3
300000,432.81600000000003,3,2194.56,1.75,3
1450000,679.7040000000001,3,4123.6392000000005,1.75,3
3000000,1478.28,4,3793.2360000000003,4.25,5
445000,694.9440000000001,4,12825.0696,2.5,3
815000,417.576,3,2642.9208000000003,1.5,3
226000,387.096,4,1968.7032000000002,1,3
549000,585.216,3,3340.9128,2.25,3
199950,213.36,2,1584.96,1,5
2700000,1289.304,5,8319.516,4,3
708000,969.264,5,3291.84,2,3
777000,816.864,4,1828.8000000000002,4,3
349950,682.7520000000001,3,2305.812,2.5,3
570000,731.52,3,972.9216,3,3
639983,853.44,5,1737.3600000000001,3,3
530000,743.712,3,13940.9424,2.75,3
696500,774.192,4,1341.1200000000001,2.75,5
345000,295.656,2,3176.9304,1,3
745000,1438.6560000000002,5,150429.1632,4,5
325000,539.496,4,2377.1352,2.25,3
506950,633.984,3,1502.9688,2.5,3
702000,667.5120000000001,3,2599.3344,2.5,3
325000,405.384,3,295.3512,2.25,3
350000,213.36,1,1554.48,1,3
500000,524.256,4,1222.5528000000002,1,4
455000,624.84,4,28811.22,1.75,4
334000,350.52000000000004,4,2852.9280000000003,1.5,3
449500,542.544,3,2218.944,2.25,3
510000,533.4,3,2139.696,1.75,3
775000,524.256,5,1524,1.5,3
400000,643.128,3,5974.08,1.75,4
325000,569.976,4,2200.656,1.5,3
401500,957.072,4,28811.22,2.5,4
380600,585.216,3,3731.9712000000004,2.5,3
433500,469.392,3,2880.36,1.75,4
845950,1356.3600000000001,5,2926.08,2.75,3
440000,679.7040000000001,3,1767.8400000000001,2.5,3
399950,524.256,3,2715.768,1,4
440000,618.744,4,17127.3216,2.75,3
650000,455.37120000000004,3,384.6576,3.5,3
437500,816.864,4,2289.9624,2.5,3
275000,274.32,2,17392.8024,1,4
383000,426.72,3,4526.280000000001,1.5,4
453000,554.736,3,4968.240000000001,2.5,4
348000,630.936,4,1160.6784,2.5,3
715000,609.6,4,1463.04,1,4
535000,505.968,4,3247.9488,1,4
509990,438.91200000000003,3,1481.0232,2,2
345000,566.928,3,2191.8168,1.75,4
735000,685.8000000000001,4,2208.2760000000003,3,4
555750,323.088,3,1487.424,1,2
300000,451.10400000000004,3,2041.5504,2,4
180000,234.696,2,3048,1,3
521000,524.256,3,11388.242400000001,1.75,4
285000,646.176,4,2092.452,2,3
340000,637.032,4,1280.16,2.5,3
430000,445.00800000000004,2,2806.2936,1,3
590000,944.88,4,4828.6416,3.5,3
289950,667.5120000000001,4,2104.9488,2.25,4
595000,618.744,4,3268.0656000000004,2.5,3
374000,609.6,3,2869.9968000000003,1.75,4
379000,243.84,2,1944.624,1,3
519000,252.984,2,859.5360000000001,1,4
245000,365.76,2,1487.424,1,3
334888,539.1912,3,2232.3552,2.5,3
253000,399.288,2,2172.6144,1,4
560000,603.504,4,822.96,1.75,3
780000,691.8960000000001,4,4099.2552000000005,2.5,4
359800,661.416,5,838.8096,2.5,3
195000,481.584,3,2400.3,1.75,3
295500,484.632,3,12664.44,1.75,3
452000,701.0400000000001,3,1551.432,2.75,3
1098000,1085.088,6,32723.9376,3.25,4
320000,426.72,3,2743.2000000000003,1,5
350000,737.616,4,2560.32,1.75,5
779950,816.864,2,2324.1,2.5,3
420000,292.608,2,34254.6432,1,3
455000,402.336,4,2133.6,2.5,4
1102030,1185.672,5,8324.3928,2.5,3
135000,252.984,2,2319.2232,1,3
415000,499.872,3,1961.3880000000001,1.75,3
390000,304.8,3,4264.4568,1.5,4
450000,646.176,4,2519.7816000000003,2.25,3
578500,454.15200000000004,3,1737.3600000000001,1,3
661000,792.48,4,632.1552,3.25,3
350000,448.05600000000004,3,2634.996,1.75,3
725000,609.6,4,1143,1.75,5
800000,722.3760000000001,4,1006.4496,3.5,3
700000,947.928,3,3574.3896,2.5,3
532500,957.072,3,11314.176000000001,3.25,3
525000,670.5600000000001,3,1385.0112000000001,2.5,3
475000,938.784,5,2011.68,2.75,3
823000,780.288,3,2994.6600000000003,2.5,4
284000,466.34400000000005,3,2926.08,1.75,3
409900,515.1120000000001,3,365.76,2.5,3
1125000,1624.584,6,5521.7568,4,3
415000,460.24800000000005,3,11041.075200000001,2.25,3
335000,579.12,3,11207.191200000001,1.75,3
720000,768.096,3,3051.6576,2.5,3
465000,387.096,3,1558.1376,1.5,3
175000,252.984,2,822.6552,1,3
969990,1264.92,4,2571.2928,2.5,3
485000,481.584,3,1848.612,2.5,3
249000,320.04,3,2590.1904,1,4
735000,722.3760000000001,4,1119.2256,3,5
1230000,670.5600000000001,3,4459.224,1.75,3
307999,737.616,4,2571.9024,2.75,3
290000,259.08000000000004,2,2072.6400000000003,1,3
630000,813.816,4,987.552,2,4
333000,799.4904,4,2189.6832,2.5,3
635000,542.544,3,3352.8,2.5,4
595000,624.84,4,2551.7856,2.25,4
2195000,1588.008,5,10901.172,3.25,5
305000,304.8,4,2194.56,1.75,4
565000,582.168,5,2962.656,1.75,4
749999,932.6880000000001,5,4154.424,2.25,3
499000,621.792,2,34918.4976,1.75,4
590000,923.5440000000001,3,2857.1952,2,4
477000,533.4,3,1520.952,2,3
1325000,752.856,4,1450.8480000000002,3.25,5
346000,326.136,2,669.3408000000001,1,4
320000,536.448,4,3407.664,1.75,4
482500,356.61600000000004,2,246.5832,2.5,3
649000,524.256,3,285.2928,3.25,3
210000,518.1600000000001,3,3471.672,1,4
555000,792.48,4,5875.02,2.75,3
570000,1042.416,4,35184.283200000005,2.5,3
320000,420.624,2,1773.9360000000001,1,3
2000000,795.528,3,4994.7576,3.25,3
313500,490.728,3,2240.28,1.75,3
1555000,874.7760000000001,5,4949.3424,2.5,4
289900,578.8152,3,3451.86,1.75,3
495000,704.0880000000001,4,2302.764,2.5,3
1200000,1115.568,3,6830.568,2,4
385000,496.824,3,511.1496,3.25,3
500000,633.984,4,2438.4,2.25,3
195700,341.37600000000003,3,1584.96,1,5
473000,320.04,3,2194.56,2.75,3
503000,667.5120000000001,3,1488.0336,2.5,3
560000,893.0640000000001,4,6705.6,2.75,4
490000,460.24800000000005,3,3389.376,1.75,4
453000,368.808,3,2887.3704000000002,1,5
207000,280.416,3,1690.4208,1,2
692500,1042.416,3,3017.52,2.25,3
900000,1161.288,4,66385.44,3,3
339000,883.9200000000001,4,2108.6064,2.5,3
875000,1350.2640000000001,6,3490.8744,3.5,3
699000,984.504,4,12289.2312,2.5,4
500000,630.936,2,1655.6736,1.5,3
300000,798.576,4,1362.1512,2.5,3
350000,554.736,4,2112.264,1.75,4
255000,310.896,3,3477.768,1.5,3
299950,530.352,3,1370.6856,2.5,3
270000,451.10400000000004,3,2247.5952,1,3
150000,335.28000000000003,2,2194.56,1,4
750000,908.3040000000001,5,1770.5832,3.5,3
700000,457.20000000000005,3,1828.8000000000002,1.75,5
549000,835.152,4,26952.2448,2.25,3
743700,795.528,4,10121.1888,2.5,3
630000,855.5736,4,2874.264,2.5,3
436500,947.928,5,3788.3592000000003,3,3
316000,344.42400000000004,3,2194.56,1,4
710800,877.8240000000001,3,11222.736,2.5,3
521000,445.00800000000004,3,382.2192,3.25,3
850000,1280.16,5,1645.92,3.5,3
610000,649.224,4,798.576,2,5
425000,240.792,2,1531.3152,1,4
200000,207.264,1,2926.08,0.75,3
599000,1039.3680000000002,4,4615.5864,2,4
829900,1170.432,4,1219.2,3.5,3
750000,594.36,4,1920.24,1.5,3
314200,185.928,1,1828.8000000000002,1,4
675000,749.808,4,1752.6000000000001,1.75,5
605000,835.152,5,1711.7568,2.75,5
500000,734.568,3,10621.6704,2.5,3
615000,771.144,3,13787.3232,2.25,4
455000,408.432,4,1767.8400000000001,1,3
420000,728.472,3,1189.6344000000001,2.5,3
1335000,701.0400000000001,4,4066.6416000000004,1.75,3
156000,280.416,2,1794.9672,1,4
425000,432.81600000000003,3,374.904,2.25,3
474900,496.824,3,2532.2784,1,3
195000,362.71200000000005,3,2659.6848,1.5,3
144000,298.704,3,2072.6400000000003,1,3
706000,765.048,4,1656.8928,2.5,3
520000,286.512,3,914.4000000000001,1,3
514500,911.3520000000001,4,2930.3472,2.5,4
707000,1078.992,5,6466.9416,4.5,4
325000,557.784,3,2311.908,2.5,4
330000,411.48,2,2505.456,1,3
288000,637.032,3,2286,2.25,4
640000,414.528,2,1524,1,3
480000,922.9344000000001,6,5503.164000000001,5,3
610000,637.032,4,10680.192000000001,2.25,3
530000,1237.488,4,3291.84,4.5,3
900000,911.3520000000001,3,9408.8712,3,3
1250000,826.008,3,3998.976,2.5,3
388000,536.448,3,2827.6296,1.75,4
520000,569.976,4,2346.96,2.25,3
324950,408.432,3,2971.8,2,4
500000,466.34400000000005,4,2382.3168,2,3
850000,491.0328,2,673.6080000000001,2.5,3
530000,478.536,5,914.4000000000001,1.75,4
206000,323.088,3,3154.6800000000003,1,4
442000,429.76800000000003,2,1524,1,4
399950,585.216,4,1341.1200000000001,2.75,4
442000,362.71200000000005,3,1554.48,1,4
424950,755.904,4,2610.0024000000003,2.5,3
1940000,2200.656,4,68111.2176,5.75,3
435000,673.6080000000001,4,4289.450400000001,2.25,3
185000,341.98560000000003,2,2773.6800000000003,1,4
584999,624.84,4,5443.4232,2.75,4
625000,822.96,3,5758.5864,1.75,4
350000,320.04,3,2616.0984000000003,1,5
799990,868.6800000000001,3,6638.544000000001,2.5,3
162000,551.688,3,2057.4,2.25,3
485000,734.568,3,15439.3392,2,3
530000,658.368,3,2762.4024,2.5,3
241000,502.92,3,1828.8000000000002,2,3
417200,304.8,2,1219.2,1,3
325000,646.176,3,12595.86,1.5,4
278500,469.392,4,2560.32,1,3
205000,381,3,290.1696,2.25,3
365000,399.288,3,278.892,2.25,3
1030000,832.104,4,1709.0136,3.5,5
369300,451.10400000000004,3,6498.336,1.5,4
274000,594.36,5,2657.856,1.75,3
545000,573.024,4,408.7368,3.5,3
380000,737.616,4,1518.2088,2.5,3
310000,883.9200000000001,5,3648.456,2,4
430000,515.1120000000001,3,399.288,2.5,3
309000,347.47200000000004,3,1950.72,1,3
2000000,874.7760000000001,4,1371.6000000000001,3.75,3
720000,484.632,3,1584.96,2,3
551000,481.584,3,1828.8000000000002,1,5
425000,509.016,3,32661.4536,2.25,3
256000,262.128,2,1524,1,3
380000,655.32,3,7834.884,2.5,3
198500,320.04,2,2926.08,1,4
585000,545.592,3,26582.5224,1.75,4
619100,569.976,3,2142.744,1.75,3
367000,902.2080000000001,4,1895.5512,2.5,3
508000,548.64,3,2579.2176,1.75,3
399950,609.6,3,9328.404,2.5,4
425000,304.8,3,1554.48,1,3
485000,502.92,3,2895.6000000000004,1.75,3
320000,573.024,3,2240.28,2.25,3
725000,496.824,3,2743.2000000000003,1.75,3
280000,579.12,3,2377.44,2.25,4
906000,618.744,3,548.64,2.5,3
620000,886.9680000000001,2,1862.3280000000002,2.25,4
398500,365.76,3,4864.608,1,3
307000,310.896,3,2585.9232,1,3
645000,499.872,3,311.8104,2.25,3
845000,487.68,3,773.5824,1.75,3
344950,332.232,3,2045.8176,1,4
216000,562.9656,4,2438.4,2.5,3
685000,859.5360000000001,4,3086.1000000000004,2.5,3
380000,573.024,3,1843.1256,2.5,3
739000,624.84,3,1572.768,1.75,4
428000,792.48,3,4572,2.25,3
500000,737.616,4,11180.064,2.25,4
562200,579.12,3,1600.2,1.5,4
569950,822.96,4,135160.51200000002,3.5,3
999950,1139.952,3,6847.0272,2.25,5
650000,707.1360000000001,3,1610.5632,2.5,3
350900,774.192,4,3914.5464,2.5,3
310000,310.896,3,16994.4288,1,3
290000,490.728,3,895.1976000000001,2.5,3
593000,609.6,2,762,2.5,3
725000,996.696,4,1845.564,2.5,3
921000,704.0880000000001,4,1634.3376,2.5,4
240000,341.37600000000003,2,13808.0496,1,4
825000,926.5920000000001,4,1266.444,3.25,3
196000,332.232,3,2255.52,1,4
448000,509.016,2,2368.9056,2,4
1285000,908.3040000000001,5,1554.48,3.5,3
595000,573.024,4,1243.584,1.75,3
323000,557.784,3,2110.7400000000002,2,4
390000,329.184,2,1440.18,1,3
555000,658.368,4,3348.8376000000003,2.5,4
354000,301.752,3,2313.4320000000002,1,3
982218,713.2320000000001,3,1676.4,1.75,3
833000,688.8480000000001,4,3730.1424,1.75,3
377000,548.64,4,2555.748,1.75,5
355000,771.144,5,2857.5,2.75,5
445000,365.76,2,346.55760000000004,2.25,3
550000,844.296,4,7357.872,3.5,3
412000,597.408,4,1524,1.5,3
391500,738.8352,3,1872.3864,2.5,3
305000,277.368,2,6926.58,1,1
575000,530.352,3,2792.8824,1,3
209500,295.656,3,1672.7424,1.5,3
641000,1130.808,5,2643.8352,2.75,3
537000,1488.3384,4,7936.992,4.25,3
369950,588.264,3,2515.8192,2.5,3
142500,210.312,1,2080.26,1,4
510000,432.81600000000003,3,3451.86,2,3
575000,710.1840000000001,4,2682.2400000000002,1.75,4
624950,627.888,3,1441.7040000000002,2.5,4
416000,676.6560000000001,3,28742.640000000003,2,5
957500,719.3280000000001,4,3512.2104000000004,2.25,4
286000,289.56,3,2560.32,1,3
730000,838.2,4,3154.9848,2.5,3
894400,944.88,3,13940.9424,2.5,3
660000,347.47200000000004,3,1828.8000000000002,2,3
683000,524.256,5,1219.2,1.5,3
250000,262.128,2,1316.736,1,3
456000,554.736,3,894.5880000000001,2.5,3
272000,548.64,4,2748.6864,2.25,3
740000,374.904,3,1944.624,1,3
402000,545.592,4,2228.3928,2.25,3
562000,990.6,3,15401.2392,2,4
650000,560.832,3,937.26,2,5
569950,432.81600000000003,5,1905,1,4
639000,426.72,3,737.9208,2.25,3
267500,426.72,3,2325.3192,2.5,3
570000,323.088,2,1219.2,1,4
352500,457.20000000000005,3,3129.9912,1.75,3
577000,332.232,2,1604.7720000000002,1,4
890000,893.0640000000001,4,2791.3584,2.5,3
392400,768.096,5,8519.4648,2.5,3
435000,664.464,4,1981.2,2.5,3
479900,765.048,4,2971.8,2,3
630000,1237.488,5,2532.5832,3.5,3
475000,847.344,5,1092.0984,3.5,3
500000,655.32,3,1331.3664,3.5,3
411000,685.8000000000001,4,89089.3824,1.75,4
712500,539.496,3,853.44,1.75,3
380000,731.52,4,2864.5104,2.5,4
290000,481.584,3,2090.928,2.5,3
195000,390.144,3,2123.5416,1,3
750000,893.0640000000001,4,2633.7768,2.5,3
305000,490.728,3,1071.6768,2.5,3
645000,1179.576,3,3352.8,3.25,3
182500,557.784,3,1445.9712000000002,2.25,3
215000,292.608,3,2194.56,1,4
485000,557.784,4,2555.4432,2.75,3
398000,435.86400000000003,4,1901.952,1,5
520000,481.584,3,2694.7368,1.5,5
450000,667.5120000000001,4,3543.3,1.75,4
585000,390.144,2,2167.128,1.75,4
1049000,795.528,3,1023.2136,2.25,4
674950,1069.848,3,28147.3656,2.75,3
748000,792.48,3,3103.7784,2.5,3
308500,259.08000000000004,2,1881.8352,1,4
459990,816.864,3,1688.2872,2.5,3
540000,789.432,3,7922.3616,1.75,3
550000,603.504,3,2761.7928,2.5,4
360000,268.224,2,355.09200000000004,1,3
855000,792.48,4,1642.872,2.75,4
300000,320.04,3,3069.9456,2,3
220000,377.952,4,2926.08,1.5,3
399900,262.128,3,507.1872,1,3
625000,660.8064,3,3845.3568,2,4
890000,1347.2160000000001,4,1752.6000000000001,4.25,3
890000,1368.5520000000001,5,1828.8000000000002,3.5,3
800000,987.552,3,2394.8136,2.5,3
300000,496.824,3,25226.467200000003,1.5,4
562000,926.5920000000001,5,2472.2328,2.25,3
563000,944.88,4,4718.304,3,3
464000,374.904,2,1463.04,2,3
500000,451.10400000000004,3,356.92080000000004,2.5,3
342000,402.336,2,445.61760000000004,2,3
1540000,890.0160000000001,5,2121.408,3.25,3
515000,481.584,3,2788.0056,1.75,4
540000,1127.76,7,2330.8056,5.75,3
567500,667.5120000000001,4,1542.288,1.75,3
705000,670.5600000000001,2,57363.36,2.5,3
2400000,914.4000000000001,3,3555.492,2.25,3
812000,725.4240000000001,4,1865.9856000000002,2,4
303500,323.088,3,3189.4272,1.5,4
438600,219.45600000000002,1,762,1,3
270000,557.784,3,2502.1032,1,3
439000,435.86400000000003,3,714.1464000000001,2.25,3
210000,316.992,3,805.5864,2.5,3
319950,521.208,5,3627.1200000000003,1.75,3
180000,243.84,2,2880.36,1,3
373000,914.7048000000001,5,1740.4080000000001,2.5,3
415000,597.408,3,1524,1.75,5
651000,835.152,4,2176.272,2.5,3
581000,637.032,4,2488.3872,1.75,4
267345,765.048,4,2488.692,2.25,4
562000,557.784,3,2438.4,1.5,4
1085000,1139.952,4,3681.9840000000004,3.25,3
349950,426.72,3,2153.7168,1,3
585000,609.6,5,1143,1.75,4
725000,862.5840000000001,5,1618.488,2.75,3
551000,688.8480000000001,2,2927.2992,2,3
350000,743.712,4,1219.2,2.5,3
110700,207.264,2,2457.9072,1,3
225000,277.368,2,2929.7376,1,4
699000,807.72,4,2421.636,2.5,3
440000,387.096,3,439.82640000000004,1.5,3
599950,810.768,3,1516.38,2.5,3
1130000,1161.288,4,2596.5912000000003,3.25,3
432000,448.05600000000004,3,480.9744,2.25,3
530000,552.9072,4,1524,1.75,4
467100,493.776,3,2634.996,1.75,3
468000,353.56800000000004,2,1828.8000000000002,1,4
267000,760.476,3,1341.1200000000001,2.5,3
681000,518.1600000000001,3,1937.3088,1,3
329932,445.00800000000004,3,1536.192,1.5,3
425000,460.24800000000005,3,13411.2,1.75,3
840000,1307.592,7,11462.6136,4.5,5
750000,518.1600000000001,3,2560.32,1.75,3
190000,484.632,3,3579.876,2.25,3
544000,545.592,3,2500.2744000000002,1.5,3
661000,606.552,4,1402.0800000000002,2.25,4
665000,829.056,4,3048,2.5,3
239000,316.992,3,2090.928,1,3
235000,381,3,4755.794400000001,1,4
235000,466.34400000000005,3,2651.76,2,4
463000,499.872,3,9134.856,2.5,3
630000,1405.1280000000002,4,12253.5696,3.75,4
185000,560.832,3,2468.88,1,4
402000,822.96,3,3046.1712,2.5,4
455000,530.352,4,2575.2552,2.25,4
360000,310.896,3,2139.696,1.75,4
213400,350.52000000000004,3,2647.4928,1.5,4
499000,371.856,2,914.4000000000001,1,3
2888000,2642.616,5,19517.258400000002,6.25,3
285000,569.976,3,1237.488,2.5,3
619400,637.032,4,1100.328,2,5
292000,735.7872,4,2344.8264,2.75,3
599000,859.5360000000001,5,1404.5184000000002,2.75,3
530100,469.392,3,1036.0152,1,3
